Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
135,ORD-10134,2023-05-18,2023-05-21,First Class,CUST-4546,Customer_90,Corporate,India,Kochi,Karnataka,645773,West,PROD-885,Technology,Phones,Smartphone,4282.96,9,0.17,-85.66
136,ORD-10135,2023-02-02,2023-02-04,First Class,CUST-7711,Customer_462,Corporate,India,Bangalore,Kerala,639225,West,PROD-195,Office Supplies,Storage,Plastic Storage Box,4906.48,1,0.07,392.52
137,ORD-10136,2023-01-28,2023-02-01,First Class,CUST-8886,Customer_223,Consumer,India,Hyderabad,Maharashtra,694930,North,PROD-954,Office Supplies,Paper,A4 Paper Pack,4000.16,9,0.16,-40.0
138,ORD-10137,2022-07-26,2022-07-31,Same Day,CUST-3790,Customer_482,Home Office,India,Mumbai,Telangana,643863,North,PROD-647,Furniture,Chairs,Executive Chair,592.28,2,0.14,5.92
139,ORD-10138,2022-01-15,2022-01-16,First Class,CUST-6124,Customer_488,Consumer,India,Mumbai,Kerala,611148,North,PROD-762,Technology,Phones,Desk Phone,2257.43,1,0.04,248.32
140,ORD-10139,2023-07-08,2023-07-13,Same Day,CUST-5657,Customer_121,Corporate,India,Chennai,Tamil Nadu,604142,South,PROD-575,Office Supplies,Binders,Ring Binder,4279.88,6,0.2,-213.99
141,ORD-10140,2023-04-06,2023-04-08,Same Day,CUST-7597,Customer_320,Home Office,India,Mumbai,Maharashtra,622940,West,PROD-834,Technology,Machines,Scanner,4337.54,2,0.14,43.38
142,ORD-10141,2023-11-22,2023-11-27,Standard Class,CUST-1570,Customer_336,Corporate,India,Delhi,Karnataka,660281,West,PROD-648,Office Supplies,Storage,Plastic Storage Box,2818.07,7,0.02,366.35
143,ORD-10142,2023-07-29,2023-07-30,Standard Class,CUST-5684,Customer_389,Corporate,India,Chennai,Kerala,638420,North,PROD-177,Technology,Accessories,USB Hub,737.29,8,0.11,29.49
144,ORD-10143,2022-08-29,2022-08-31,Second Class,CUST-9222,Customer_343,Home Office,India,Delhi,Karnataka,647510,West,PROD-789,Office Supplies,Storage,Plastic Storage Box,449.39,3,0.24,-40.45
145,ORD-10144,2023-07-18,2023-07-23,Second Class,CUST-1497,Customer_280,Home Office,India,Kochi,Telangana,679669,South,PROD-750,Technology,Phones,Desk Phone,4386.25,7,0.16,-43.86
146,ORD-10145,2022-04-06,2022-04-10,First Class,CUST-3390,Customer_84,Home Office,India,Bangalore,Delhi,631434,South,PROD-582,Furniture,Tables,Conference Table,3832.41,4,0.16,-38.32
147,ORD-10146,2023-04-30,2023-05-06,Same Day,CUST-2400,Customer_116,Home Office,India,Chennai,Kerala,667333,West,PROD-472,Office Supplies,Storage,Drawer Organizer,806.02,8,0.2,-40.3
148,ORD-10147,2023-02-11,2023-02-13,First Class,CUST-2338,Customer_157,Consumer,India,Hyderabad,Telangana,664841,North,PROD-514,Furniture,Chairs,Executive Chair,4378.78,4,0.07,350.3
149,ORD-10148,2022-08-19,2022-08-25,Second Class,CUST-9683,Customer_24,Consumer,India,Kochi,Telangana,675042,South,PROD-770,Technology,Machines,Scanner,2888.87,9,0.23,-231.11
150,ORD-10149,2023-10-17,2023-10-19,Standard Class,CUST-2022,Customer_8,Consumer,India,Chennai,Maharashtra,617168,South,PROD-835,Technology,Phones,Desk Phone,330.4,1,0.02,42.95
151,ORD-10150,2022-06-20,2022-06-24,Same Day,CUST-3962,Customer_381,Consumer,India,Mumbai,Delhi,678742,North,PROD-536,Office Supplies,Binders,File Binder,4564.26,3,0.16,-45.64
152,ORD-10151,2023-06-25,2023-07-01,First Class,CUST-2167,Customer_188,Corporate,India,Hyderabad,Maharashtra,664442,South,PROD-251,Technology,Machines,Scanner,4032.05,4,0.11,161.28
153,ORD-10152,2022-02-05,2022-02-08,Same Day,CUST-1295,Customer_245,Home Office,India,Delhi,Telangana,655672,West,PROD-907,Office Supplies,Paper,Notebook Pack,4146.1,7,0.11,165.84
154,ORD-10153,2023-06-09,2023-06-10,Same Day,CUST-7858,Customer_338,Corporate,India,Kochi,Maharashtra,657938,North,PROD-656,Office Supplies,Binders,File Binder,2317.15,3,0.06,208.54
155,ORD-10154,2022-06-09,2022-06-12,Second Class,CUST-2445,Customer_287,Home Office,India,Hyderabad,Telangana,630940,South,PROD-501,Furniture,Chairs,Executive Chair,1578.26,8,0.24,-142.04
156,ORD-10155,2023-11-30,2023-12-05,Standard Class,CUST-6667,Customer_466,Corporate,India,Bangalore,Karnataka,630420,North,PROD-832,Office Supplies,Paper,A4 Paper Pack,1526.92,4,0.09,91.62
157,ORD-10156,2022-08-31,2022-09-04,Same Day,CUST-1520,Customer_487,Corporate,India,Chennai,Telangana,690253,South,PROD-747,Office Supplies,Paper,A4 Paper Pack,2100.66,9,0.27,-252.08
158,ORD-10157,2022-03-27,2022-03-30,Same Day,CUST-1842,Customer_318,Home Office,India,Kochi,Maharashtra,694602,West,PROD-117,Technology,Machines,Scanner,2696.91,8,0.13,53.94
159,ORD-10158,2023-08-01,2023-08-03,Second Class,CUST-1583,Customer_194,Corporate,India,Hyderabad,Delhi,642069,West,PROD-250,Technology,Phones,Desk Phone,4007.65,6,0.1,200.38
160,ORD-10159,2023-11-13,2023-11-18,Second Class,CUST-5455,Customer_228,Consumer,India,Chennai,Telangana,637620,South,PROD-290,Office Supplies,Paper,Notebook Pack,1942.88,3,0.27,-233.15
161,ORD-10160,2023-07-11,2023-07-16,Same Day,CUST-4767,Customer_337,Corporate,India,Kochi,Tamil Nadu,669081,South,PROD-942,Technology,Machines,Scanner,2633.85,8,0.18,-79.02
162,ORD-10161,2023-07-28,2023-07-31,Standard Class,CUST-8787,Customer_90,Consumer,India,Delhi,Kerala,650717,South,PROD-886,Furniture,Chairs,Office Chair,1084.28,7,0.27,-130.11
163,ORD-10162,2023-10-08,2023-10-11,Same Day,CUST-4480,Customer_184,Corporate,India,Delhi,Tamil Nadu,691404,South,PROD-849,Technology,Machines,Printer,2313.55,5,0.18,-69.41
164,ORD-10163,2022-01-28,2022-02-01,Standard Class,CUST-9967,Customer_491,Consumer,India,Delhi,Delhi,602083,West,PROD-738,Office Supplies,Binders,File Binder,4312.99,6,0.04,474.43
165,ORD-10164,2023-09-12,2023-09-13,Same Day,CUST-4802,Customer_392,Home Office,India,Mumbai,Karnataka,682893,South,PROD-365,Furniture,Chairs,Ergo Chair,4842.21,7,0.13,96.84
166,ORD-10165,2023-07-10,2023-07-13,First Class,CUST-3105,Customer_189,Home Office,India,Kochi,Tamil Nadu,617361,West,PROD-114,Office Supplies,Binders,Ring Binder,787.68,7,0.22,-55.14
167,ORD-10166,2022-12-06,2022-12-09,Standard Class,CUST-2425,Customer_477,Consumer,India,Kochi,Telangana,622344,South,PROD-905,Furniture,Chairs,Executive Chair,996.58,2,0.26,-109.62
168,ORD-10167,2022-11-27,2022-12-03,Standard Class,CUST-7844,Customer_362,Corporate,India,Mumbai,Telangana,620749,South,PROD-749,Furniture,Chairs,Executive Chair,823.17,7,0.21,-49.39
169,ORD-10168,2023-10-02,2023-10-04,Same Day,CUST-6223,Customer_430,Home Office,India,Delhi,Maharashtra,647037,North,PROD-505,Technology,Accessories,USB Hub,2731.52,3,0.22,-191.21
170,ORD-10169,2023-05-21,2023-05-27,Second Class,CUST-7286,Customer_65,Home Office,India,Bangalore,Tamil Nadu,622375,West,PROD-810,Technology,Phones,Smartphone,1206.81,2,0.11,48.27
171,ORD-10170,2022-12-14,2022-12-20,Second Class,CUST-7032,Customer_85,Consumer,India,Delhi,Kerala,675820,West,PROD-294,Office Supplies,Storage,Plastic Storage Box,1099.58,3,0.26,-120.95
172,ORD-10171,2023-04-18,2023-04-23,Second Class,CUST-3831,Customer_20,Corporate,India,Delhi,Kerala,618827,South,PROD-510,Furniture,Bookcases,Metal Bookcase,4607.4,4,0.03,552.89
173,ORD-10172,2022-08-19,2022-08-20,First Class,CUST-7883,Customer_189,Corporate,India,Bangalore,Karnataka,663498,South,PROD-944,Technology,Machines,Scanner,2461.61,9,0.25,-246.16
174,ORD-10173,2022-07-09,2022-07-11,Second Class,CUST-6233,Customer_310,Home Office,India,Kochi,Kerala,684824,North,PROD-738,Furniture,Chairs,Office Chair,1917.43,9,0.15,0.0
175,ORD-10174,2022-08-13,2022-08-17,Second Class,CUST-6871,Customer_417,Corporate,India,Hyderabad,Kerala,642463,West,PROD-515,Furniture,Chairs,Ergo Chair,4423.15,3,0.16,-44.23
176,ORD-10175,2023-01-20,2023-01-24,First Class,CUST-3100,Customer_26,Home Office,India,Delhi,Delhi,622783,West,PROD-706,Furniture,Tables,Conference Table,742.13,5,0.03,89.06
177,ORD-10176,2023-01-12,2023-01-15,Second Class,CUST-2226,Customer_323,Corporate,India,Bangalore,Telangana,654481,West,PROD-398,Furniture,Chairs,Executive Chair,1351.4,1,0.04,148.65
178,ORD-10177,2022-10-10,2022-10-13,Second Class,CUST-6708,Customer_471,Home Office,India,Chennai,Tamil Nadu,663464,West,PROD-208,Technology,Accessories,USB Hub,3750.42,9,0.06,337.54
179,ORD-10178,2023-09-25,2023-09-29,Same Day,CUST-1705,Customer_77,Consumer,India,Mumbai,Maharashtra,670328,South,PROD-166,Furniture,Tables,Conference Table,2290.43,9,0.17,-45.81
180,ORD-10179,2023-09-20,2023-09-23,Same Day,CUST-9360,Customer_279,Consumer,India,Chennai,Maharashtra,685775,South,PROD-246,Office Supplies,Storage,Plastic Storage Box,4238.95,1,0.14,42.39
181,ORD-10180,2022-09-16,2022-09-17,First Class,CUST-2720,Customer_69,Corporate,India,Kochi,Karnataka,694906,North,PROD-329,Office Supplies,Storage,Plastic Storage Box,349.35,3,0.22,-24.45
182,ORD-10181,2022-12-25,2022-12-31,First Class,CUST-5698,Customer_390,Home Office,India,Delhi,Kerala,613217,North,PROD-216,Furniture,Chairs,Office Chair,1760.5,2,0.21,-105.63
183,ORD-10182,2023-12-11,2023-12-14,Same Day,CUST-5107,Customer_212,Consumer,India,Delhi,Karnataka,665444,North,PROD-969,Office Supplies,Binders,File Binder,1002.23,7,0.2,-50.11
184,ORD-10183,2023-04-01,2023-04-06,Second Class,CUST-6942,Customer_264,Consumer,India,Kochi,Delhi,629012,West,PROD-531,Furniture,Chairs,Executive Chair,4217.8,1,0.08,295.25
185,ORD-10184,2023-02-15,2023-02-18,First Class,CUST-2887,Customer_497,Consumer,India,Chennai,Delhi,630529,North,PROD-367,Office Supplies,Binders,File Binder,3531.92,3,0.15,0.0
186,ORD-10185,2023-10-11,2023-10-13,Standard Class,CUST-6327,Customer_492,Corporate,India,Chennai,Kerala,675172,North,PROD-425,Furniture,Tables,Study Table,1929.81,6,0.02,250.88
187,ORD-10186,2022-11-14,2022-11-15,Standard Class,CUST-1138,Customer_300,Home Office,India,Kochi,Maharashtra,693216,South,PROD-536,Furniture,Tables,Study Table,1658.94,9,0.2,-82.95
188,ORD-10187,2023-11-08,2023-11-10,First Class,CUST-1263,Customer_158,Home Office,India,Delhi,Karnataka,652875,South,PROD-472,Technology,Machines,Printer,4381.78,4,0.23,-350.54
189,ORD-10188,2022-08-13,2022-08-15,First Class,CUST-4705,Customer_314,Home Office,India,Chennai,Telangana,608927,West,PROD-351,Office Supplies,Paper,A4 Paper Pack,483.65,3,0.27,-58.04
190,ORD-10189,2022-08-22,2022-08-27,First Class,CUST-1696,Customer_102,Home Office,India,Chennai,Karnataka,667766,West,PROD-638,Office Supplies,Binders,File Binder,4554.54,3,0.2,-227.73
191,ORD-10190,2023-11-15,2023-11-16,Standard Class,CUST-9205,Customer_152,Corporate,India,Delhi,Karnataka,696562,West,PROD-541,Office Supplies,Paper,A4 Paper Pack,1011.59,7,0.12,30.35
192,ORD-10191,2023-10-26,2023-10-27,Same Day,CUST-8126,Customer_97,Corporate,India,Hyderabad,Maharashtra,601081,South,PROD-348,Furniture,Bookcases,Metal Bookcase,1288.31,6,0.11,51.53
193,ORD-10192,2023-01-09,2023-01-10,Standard Class,CUST-3517,Customer_357,Home Office,India,Kochi,Kerala,659747,West,PROD-713,Office Supplies,Binders,File Binder,2181.25,3,0.24,-196.31
194,ORD-10193,2023-11-03,2023-11-04,Second Class,CUST-4795,Customer_346,Corporate,India,Hyderabad,Telangana,696527,South,PROD-650,Furniture,Bookcases,Metal Bookcase,286.4,4,0.13,5.73
195,ORD-10194,2023-08-31,2023-09-01,Second Class,CUST-3250,Customer_45,Consumer,India,Delhi,Telangana,627895,North,PROD-169,Office Supplies,Paper,Notebook Pack,1544.18,6,0.26,-169.86
196,ORD-10195,2023-04-17,2023-04-22,Same Day,CUST-7648,Customer_410,Corporate,India,Kochi,Kerala,668098,North,PROD-447,Office Supplies,Binders,File Binder,4869.33,3,0.25,-486.93
197,ORD-10196,2022-08-21,2022-08-24,Second Class,CUST-8550,Customer_175,Consumer,India,Mumbai,Delhi,649110,West,PROD-200,Furniture,Bookcases,Wood Bookcase,4063.55,3,0.01,568.9
198,ORD-10197,2023-11-23,2023-11-25,First Class,CUST-6839,Customer_155,Corporate,India,Bangalore,Kerala,624597,West,PROD-624,Furniture,Bookcases,Metal Bookcase,3182.45,7,0.17,-63.65
199,ORD-10198,2022-04-23,2022-04-24,First Class,CUST-3519,Customer_272,Consumer,India,Delhi,Telangana,694126,South,PROD-266,Office Supplies,Paper,Notebook Pack,2756.84,7,0.19,-110.27
200,ORD-10199,2023-05-12,2023-05-15,First Class,CUST-8769,Customer_107,Corporate,India,Chennai,Karnataka,650770,South,PROD-385,Technology,Machines,Printer,740.39,4,0.21,-44.42
201,ORD-10200,2023-03-18,2023-03-21,Standard Class,CUST-4897,Customer_147,Home Office,India,Bangalore,Kerala,679549,North,PROD-808,Technology,Accessories,Mouse,663.37,4,0.07,53.07
202,ORD-10201,2023-07-18,2023-07-20,Second Class,CUST-9931,Customer_466,Consumer,India,Delhi,Telangana,688721,West,PROD-610,Technology,Phones,Desk Phone,2450.09,1,0.09,147.01
203,ORD-10202,2022-09-25,2022-09-30,Standard Class,CUST-2968,Customer_37,Consumer,India,Hyderabad,Maharashtra,648143,South,PROD-369,Technology,Accessories,Mouse,1626.74,5,0.09,97.6
204,ORD-10203,2023-05-25,2023-05-29,Same Day,CUST-3889,Customer_4,Consumer,India,Mumbai,Delhi,676646,North,PROD-160,Furniture,Chairs,Office Chair,431.09,9,0.27,-51.73
205,ORD-10204,2023-01-21,2023-01-25,Second Class,CUST-8433,Customer_324,Corporate,India,Mumbai,Tamil Nadu,615775,South,PROD-782,Technology,Machines,Printer,4410.86,8,0.1,220.54
206,ORD-10205,2023-01-22,2023-01-25,Second Class,CUST-5184,Customer_4,Consumer,India,Kochi,Karnataka,649397,South,PROD-277,Technology,Phones,Smartphone,4483.05,6,0.06,403.47
207,ORD-10206,2022-04-23,2022-04-29,Second Class,CUST-8355,Customer_52,Home Office,India,Kochi,Kerala,691394,South,PROD-374,Furniture,Chairs,Ergo Chair,2750.32,7,0.25,-275.03
208,ORD-10207,2023-09-05,2023-09-11,Standard Class,CUST-4346,Customer_215,Home Office,India,Kochi,Telangana,695742,West,PROD-693,Technology,Accessories,Mouse,1485.33,3,0.24,-133.68
209,ORD-10208,2023-09-17,2023-09-19,Standard Class,CUST-6484,Customer_410,Corporate,India,Chennai,Maharashtra,635037,North,PROD-127,Technology,Machines,Printer,2702.94,5,0.02,351.38
210,ORD-10209,2022-03-22,2022-03-26,Same Day,CUST-4117,Customer_365,Consumer,India,Hyderabad,Delhi,635578,West,PROD-567,Furniture,Bookcases,Metal Bookcase,1257.08,4,0.15,0.0
211,ORD-10210,2023-11-30,2023-12-03,Second Class,CUST-1990,Customer_422,Corporate,India,Bangalore,Kerala,691094,West,PROD-413,Office Supplies,Storage,Plastic Storage Box,650.51,5,0.27,-78.06
212,ORD-10211,2022-04-23,2022-04-28,Same Day,CUST-4733,Customer_225,Home Office,India,Chennai,Telangana,679732,West,PROD-482,Office Supplies,Storage,Drawer Organizer,4369.05,4,0.02,567.98
213,ORD-10212,2022-01-02,2022-01-06,First Class,CUST-8997,Customer_370,Consumer,India,Chennai,Tamil Nadu,661346,South,PROD-775,Furniture,Tables,Conference Table,320.68,1,0.21,-19.24
214,ORD-10213,2023-10-04,2023-10-07,First Class,CUST-6157,Customer_217,Corporate,India,Mumbai,Tamil Nadu,653924,North,PROD-761,Furniture,Chairs,Office Chair,1721.34,8,0.13,34.43
215,ORD-10214,2022-08-08,2022-08-11,Second Class,CUST-7121,Customer_473,Corporate,India,Hyderabad,Delhi,620907,South,PROD-548,Furniture,Bookcases,Metal Bookcase,1835.92,9,0.05,183.59
216,ORD-10215,2023-07-20,2023-07-21,Same Day,CUST-9016,Customer_398,Corporate,India,Bangalore,Maharashtra,639468,West,PROD-452,Office Supplies,Storage,Plastic Storage Box,3114.03,6,0.19,-124.56
217,ORD-10216,2022-08-13,2022-08-18,Second Class,CUST-8257,Customer_481,Consumer,India,Delhi,Maharashtra,697624,South,PROD-741,Office Supplies,Storage,Plastic Storage Box,3986.25,4,0.19,-159.45
218,ORD-10217,2023-01-20,2023-01-21,Same Day,CUST-5782,Customer_387,Home Office,India,Hyderabad,Karnataka,664907,North,PROD-998,Office Supplies,Storage,Drawer Organizer,2659.35,7,0.03,319.12
219,ORD-10218,2023-02-07,2023-02-09,Second Class,CUST-3019,Customer_310,Consumer,India,Mumbai,Maharashtra,646272,North,PROD-214,Furniture,Bookcases,Wood Bookcase,3976.4,6,0.29,-556.7
220,ORD-10219,2023-09-30,2023-10-01,Same Day,CUST-3970,Customer_447,Home Office,India,Bangalore,Tamil Nadu,650823,South,PROD-324,Furniture,Chairs,Executive Chair,1503.53,2,0.14,15.04
221,ORD-10220,2022-05-10,2022-05-11,Second Class,CUST-9401,Customer_470,Home Office,India,Chennai,Telangana,655459,West,PROD-651,Furniture,Tables,Conference Table,2630.08,9,0.19,-105.2
222,ORD-10221,2022-02-22,2022-02-26,First Class,CUST-4182,Customer_480,Home Office,India,Chennai,Telangana,660418,South,PROD-390,Furniture,Bookcases,Wood Bookcase,4479.1,6,0.0,671.87
223,ORD-10222,2023-11-15,2023-11-21,Second Class,CUST-6248,Customer_236,Home Office,India,Hyderabad,Delhi,613341,West,PROD-771,Furniture,Bookcases,Wood Bookcase,419.11,6,0.04,46.1
224,ORD-10223,2023-12-31,2024-01-03,Standard Class,CUST-4086,Customer_434,Corporate,India,Bangalore,Karnataka,656215,North,PROD-155,Technology,Machines,Scanner,2362.23,1,0.14,23.62
225,ORD-10224,2023-11-03,2023-11-08,First Class,CUST-3324,Customer_172,Home Office,India,Bangalore,Telangana,695409,West,PROD-739,Technology,Phones,Smartphone,1141.27,3,0.18,-34.24
226,ORD-10225,2023-12-11,2023-12-12,Standard Class,CUST-8124,Customer_43,Consumer,India,Bangalore,Maharashtra,673228,North,PROD-822,Office Supplies,Paper,Notebook Pack,1193.56,4,0.15,0.0
227,ORD-10226,2023-02-20,2023-02-25,Second Class,CUST-9670,Customer_38,Consumer,India,Hyderabad,Kerala,621466,North,PROD-740,Technology,Machines,Scanner,4299.85,6,0.01,601.98
228,ORD-10227,2022-09-04,2022-09-10,Second Class,CUST-2629,Customer_393,Home Office,India,Hyderabad,Maharashtra,688760,West,PROD-728,Technology,Accessories,USB Hub,376.26,8,0.03,45.15
229,ORD-10228,2023-03-15,2023-03-21,Standard Class,CUST-2942,Customer_448,Corporate,India,Kochi,Telangana,669160,West,PROD-729,Furniture,Chairs,Office Chair,4052.41,7,0.17,-81.05
230,ORD-10229,2022-07-22,2022-07-23,First Class,CUST-6416,Customer_200,Consumer,India,Kochi,Telangana,686082,West,PROD-114,Technology,Machines,Printer,4672.42,6,0.12,140.17
231,ORD-10230,2022-07-03,2022-07-05,Standard Class,CUST-8804,Customer_294,Consumer,India,Bangalore,Tamil Nadu,699793,South,PROD-793,Office Supplies,Binders,File Binder,1565.9,5,0.25,-156.59
232,ORD-10231,2022-05-03,2022-05-04,Second Class,CUST-8758,Customer_439,Home Office,India,Mumbai,Karnataka,602542,South,PROD-289,Furniture,Bookcases,Wood Bookcase,1857.07,5,0.15,0.0
233,ORD-10232,2023-02-05,2023-02-09,Same Day,CUST-2164,Customer_165,Corporate,India,Hyderabad,Kerala,616276,North,PROD-724,Office Supplies,Paper,A4 Paper Pack,342.41,9,0.2,-17.12
234,ORD-10233,2022-10-21,2022-10-24,Same Day,CUST-6682,Customer_246,Corporate,India,Hyderabad,Telangana,688782,North,PROD-481,Technology,Accessories,Keyboard,2362.87,3,0.28,-307.17
235,ORD-10234,2022-10-07,2022-10-09,Second Class,CUST-6097,Customer_9,Consumer,India,Kochi,Kerala,634011,South,PROD-429,Technology,Machines,Scanner,2071.39,1,0.22,-145.0
236,ORD-10235,2023-09-02,2023-09-03,Second Class,CUST-7346,Customer_480,Consumer,India,Delhi,Karnataka,664029,West,PROD-128,Office Supplies,Paper,A4 Paper Pack,4556.53,8,0.21,-273.39
237,ORD-10236,2022-07-17,2022-07-22,First Class,CUST-7501,Customer_2,Consumer,India,Mumbai,Maharashtra,628237,South,PROD-128,Furniture,Bookcases,Metal Bookcase,4154.19,1,0.29,-581.59
238,ORD-10237,2023-05-26,2023-05-28,First Class,CUST-6593,Customer_243,Consumer,India,Hyderabad,Telangana,643713,West,PROD-531,Technology,Machines,Printer,207.51,5,0.19,-8.3
239,ORD-10238,2022-05-24,2022-05-26,Second Class,CUST-6605,Customer_220,Consumer,India,Chennai,Telangana,696492,South,PROD-324,Furniture,Bookcases,Metal Bookcase,3644.35,7,0.25,-364.44
240,ORD-10239,2023-09-01,2023-09-02,Same Day,CUST-7952,Customer_3,Home Office,India,Chennai,Delhi,603898,West,PROD-248,Furniture,Chairs,Ergo Chair,3098.22,1,0.21,-185.89
241,ORD-10240,2022-07-20,2022-07-22,Standard Class,CUST-5176,Customer_248,Corporate,India,Chennai,Karnataka,602884,North,PROD-407,Technology,Accessories,USB Hub,3393.4,2,0.24,-305.41
242,ORD-10241,2022-05-04,2022-05-09,First Class,CUST-3446,Customer_400,Consumer,India,Chennai,Telangana,632458,North,PROD-630,Office Supplies,Storage,Plastic Storage Box,1971.45,4,0.04,216.86
243,ORD-10242,2022-07-06,2022-07-12,Same Day,CUST-7302,Customer_194,Home Office,India,Hyderabad,Maharashtra,698849,West,PROD-923,Furniture,Tables,Conference Table,3805.65,8,0.02,494.73
244,ORD-10243,2022-11-22,2022-11-24,First Class,CUST-3190,Customer_163,Corporate,India,Hyderabad,Delhi,680715,West,PROD-887,Technology,Machines,Printer,1902.9,3,0.28,-247.38
245,ORD-10244,2023-04-09,2023-04-15,First Class,CUST-5182,Customer_13,Home Office,India,Bangalore,Maharashtra,649866,South,PROD-795,Office Supplies,Paper,Notebook Pack,3302.96,9,0.27,-396.36
246,ORD-10245,2022-12-15,2022-12-20,Second Class,CUST-5689,Customer_123,Corporate,India,Kochi,Kerala,611270,South,PROD-957,Technology,Machines,Scanner,866.58,2,0.03,103.99
247,ORD-10246,2023-10-22,2023-10-23,First Class,CUST-1618,Customer_240,Home Office,India,Mumbai,Telangana,651298,North,PROD-291,Furniture,Bookcases,Metal Bookcase,4393.75,7,0.22,-307.56
248,ORD-10247,2023-02-07,2023-02-10,Same Day,CUST-3418,Customer_104,Home Office,India,Mumbai,Karnataka,611449,West,PROD-886,Technology,Accessories,Mouse,4531.78,5,0.02,589.13
249,ORD-10248,2022-12-12,2022-12-14,Same Day,CUST-4174,Customer_163,Home Office,India,Delhi,Kerala,675604,South,PROD-446,Technology,Accessories,Keyboard,4136.06,8,0.21,-248.16
